"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-03",,,,"15","7",,,,,,,,,,,"0.69",,,,"2.38",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-04",,,,"17","9",,,,,,,,,,,"0.68",,,,"3.04",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-05",,,,"18","11",,,,,,,,,,,"0.70",,,,"4.08",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-06",,,,"17","12",,,,,,,,,,,"0.80",,,,"4.77",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-07",,,,"2","0",,"0",,,,,,,,"0.0","0.04",,,,"0.06","0.0",,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-08",,,,"6","4",,,,,,,,,,,"0.64",,,,"1.41",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-10",,,,"12","4",,,,,,,,,,,"0.71",,,,"2.08",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-11",,,,"20","12",,,,,,,,,,,"0.58",,,,"3.90",,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","2010-12",,,,"23","14",,,,,,,,,,,"0.78",,,,"5.36",,,,,,,,
"US1WAPR0002","TACOMA 2.9 NNW, WA US","2010-12",,,,"24","17",,,,,,,,,,,"2.08",,,,"9.51",,,,,,,,
